838,rojinmexican.co.uk,jsecoin,load.jsecoin.com,NotFound,
839,globalhealthmedication.com,coinhive,coinhive.min.js,NotFound,
840,91huoche.com,deepminer,deepMiner.Anonymous,NotFound,
841,softtechit.com,coinimp,_client.start,NotFound,
842,bethaniacasadepassagem.org.br,coinhive,wp-monero-miner-using-coin-hive,webminerpool,webmr.js
843,.szexorg.hu,jsecoin,load.jsecoin.com,NotFound,
844,pakurdulibrary.com,coinhive,coinhive.min.js,NotFound,
845,camibernardino.com.br,coinhive,coinhive.min.js,NotFound,
846,cryptotrek.ru,authedmine,authedmine.min.js,NotFound,
847,ecology-lectures.ru,coinhive,coinhive.min.js,NotFound,
848,lol-surprise.ru,cryptloot,CRLT.Anonymous,NotFound,
849,so-plexi.fr,coinhave,coin-have.com,NotFound,
850,saveafrica7.org,coinimp,_client.start,NotFound,
851,melhordomundostudios.com.br,coinhive,coinhive.min.js,NotFound,
852,premier-solution.net,coinhive,coinhive.min.js,NotFound,
853,ondrejdorcik.com,jsecoin,load.jsecoin.com,NotFound,
854,melbourne-silver-chauffeur.com.au,coinhive,coinhive.min.js,NotFound,
855,uavfootball.com,cryptloot,CRLT.Anonymous,NotFound,
856,bzcib.com,coinhive,coinhive.min.js,NotFound,
857,securitywebshop.de,coinhive,coinhive.min.js,authedmine,authedmine.min.js
858,ms-shenzo.com,coinimp,_client.start,NotFound,
859,dedmen.de,coinhive,coinhive.min.js,NotFound,
860,boat123.cn,cryptloot,CRLT.Anonymous,NotFound,
861,phone-ace.co.uk,authedmine,authedmine.min.js,NotFound,
862,bayshorecandidasa.com,coinhive,coinhive.min.js,NotFound,
863,fuy.be,coinhive,coinhive.min.js,NotFound,
864,botanicalsint.com.mx,coinhive,coinhive.min.js,NotFound,
865,imprimerie-sopecam.cm,coinhive,coinhive.min.js,NotFound,
866,dutchfighttest.netlify.com,coinimp,_client.start,NotFound,
867,velengy.com,deepminer,deepMiner.Anonymous,NotFound,
868,crazygarden.ru,jsecoin,load.jsecoin.com,NotFound,
869,gambledaway.com,coinimp,_client.start,NotFound,
870,topvectors.com,coinhive,coinhive.min.js,NotFound,
871,fxfeed.ru,coinhive,coinhive.min.js,NotFound,
872,usersdata.info,coinhive,coinhive.min.js,NotFound,
873,deryaaysekorkmaz.com,webminepool,WMP.Anonymous,NotFound,
874,best-rigging.com,coinhive,coinhive.min.js,NotFound,
875,hunyin134.com,deepminer,deepMiner.Anonymous,NotFound,
876,mightovernight.com,coinhive,coinhive.min.js,NotFound,
877,ipoold.org,cryptloot,CRLT.Anonymous,NotFound,
878,namhoc.vn,coinimp,_client.start,NotFound,
879,cryptocoin4us.com,jsecoin,load.jsecoin.com,NotFound,
880,omarbahlaiwa.com,coinhive,coinhive.min.js,NotFound,
881,meatboneart.com,coinhive,coinhive.min.js,NotFound,
882,behind-the-sun.com,authedmine,authedmine.min.js,NotFound,
883,dbox2.info,coinhive,coinhive.min.js,NotFound,
884,pornosexvidea.cz,coinhive,wp-monero-miner-using-coin-hive,webminerpool,webmr.js
885,meridab.com,coinhive,coinhive.min.js,NotFound,
886,mousemedia.in,coinimp,_client.start,NotFound,
887,fmcooperativa.com.ar,coinhive,coinhive.min.js,NotFound,
888,clipordiefilms.free.fr,coinhive,coinhive.min.js,NotFound,
889,karmaedv.ch,coinhive,coinhive.min.js,authedmine,simple-ui.min.js
890,theweddinglist.it,coinhive,coinhive.min.js,NotFound,
891,akmr25.ru,coinimp,_client.start,NotFound,
892,bangaloretrips.info,coinhive,coinhive.min.js,NotFound,
893,pc-lover.com,webminerpool,webmr.js,NotFound,
894,gandacbygg.se,coinhive,coinhive.min.js,NotFound,
895,lubainsaat.com,coinimp,_client.start,NotFound,
896,masteringzone.net,coinhive,coinhive.min.js,NotFound,
897,shotglasscheckers.com,cryptloot,CRLT.Anonymous,NotFound,
898,ryanarbilo.com,coinhive,coinhive.min.js,NotFound,
899,klausveen.com,coinhive,coinhive.min.js,NotFound,
900,ledlightboxchina.com,deepminer,deepMiner.Anonymous,NotFound,
901,landlordexpert.ru,coinimp,_client.start,NotFound,
902,ibusinessflex.com,coinhive,coinhive.min.js,NotFound,
903,russiannurse.ru,browsermine,bmst.pw,NotFound,
904,fontan.fr,coinhive,coinhive.min.js,NotFound,
905,apprendre-a-rever.fr,jsecoin,load.jsecoin.com,NotFound,
906,crusemedical.com,coinhive,coinhive.min.js,NotFound,
907,technewscode.com,jsecoin,load.jsecoin.com,NotFound,
908,rachells.co.uk,coinhive,coinhive.min.js,NotFound,
909,xxx.play69.pl,coinhive,coinhive.min.js,NotFound,
910,nontononlinefilm.space,coinhive,coinhive.min.js,NotFound,
911,bisex.sex.hu,jsecoin,load.jsecoin.com,NotFound,
912,rajkapoor.co,coinimp,_client.start,NotFound,
913,baojie36524.com,deepminer,deepMiner.Anonymous,NotFound,
914,virtualporn360.com,webminepool,WMP.Anonymous,NotFound,
915,kartenlegen-rimma.at,coinhive,coinhive.min.js,NotFound,
916,pashtodunya.com,coinhive,coinhive.min.js,NotFound,
917,cazarecovasna.ro,coinhive,coinhive.min.js,NotFound,
918,rageaholic.tv,coinhive,coinhive.min.js,NotFound,
919,rdwaterpower.com,coinhive,coinhive.min.js,NotFound,
920,dannycolemanstore.com,coinhive,coinhive.min.js,NotFound,
921,toptenshowbox.de,webminepool,WMP.Anonymous,NotFound,
922,maconariaonline.com,coinimp,_client.start,NotFound,
923,mega64roms.blogspot.com,coinhive,coinhive.min.js,NotFound,
924,ting-du.com,deepminer,deepMiner.Anonymous,NotFound,
925,nationalelectric.ca,coinhive,coinhive.min.js,NotFound,
926,cbret.de,coinhive,coinhive.min.js,NotFound,
927,ketepasacco.com,coinhive,coinhive.min.js,NotFound,
928,bansaltools.com,coinimp,_client.start,NotFound,
929,drmehmetkarabulut.com,coinhive,coinhive.min.js,NotFound,
930,somicongoforestconservation.com,coinhive,coinhive.min.js,NotFound,
931,mhdhairtools.com,deepminer,deepMiner.Anonymous,NotFound,
932,vinabt.com,cryptloot,CRLT.Anonymous,NotFound,
933,pomeroyschool.pl,jsecoin,load.jsecoin.com,NotFound,
934,verona-eng.com,coinimp,_client.start,NotFound,
935,asiaexpert.online,coinhive,coinhive.min.js,NotFound,
936,constitutiontw.org,coinhive,coinhive.min.js,NotFound,
937,rckke.sk,coinimp,_client.start,NotFound,
938,peestorys.blogspot.com,coinhive,coinhive.min.js,NotFound,
939,greenbulkmaritime.com,coinimp,_client.start,NotFound,
940,a1d0.com,cryptloot,CRLT.Anonymous,NotFound,
941,rodimova.ru,cryptloot,CRLT.Anonymous,NotFound,
942,xn----8sbcob2ad0afdljli0f9c.xn--p1ai,coinhive,coinhive.min.js,NotFound,
943,hapy-hack.ru,browsermine,bmst.pw,NotFound,
944,cryptoexchangewatch.com,authedmine,authedmine.min.js,NotFound,
945,belgiumroyalclub.org,deepminer,deepMiner.Anonymous,NotFound,
946,mod.glass,coinimp,_client.start,NotFound,
947,boudissatech.com,coinimp,_client.start,NotFound,
948,arcade-coin.com,coinhave,cdn.minescripts.info,NotFound,
949,zimina-design.com,coinhive,coinhive.min.js,NotFound,
950,newsoftheinternet.co.uk,authedmine,authedmine.min.js,NotFound,
951,nontonfilmonline.space,coinhive,coinhive.min.js,NotFound,
952,kaijay.com,deepminer,deepMiner.Anonymous,NotFound,
953,megojoe.com,coinimp,_client.start,jsecoin,load.jsecoin.com
954,yfysjk.com,deepminer,deepMiner.Anonymous,NotFound,
955,glennrogers.com,coinhave,cdn.minescripts.info,NotFound,
956,associationsanteetvie.org,coinhive,coinhive.min.js,NotFound,
957,glenwoodchurch.org.za,coinhive,coinhive.min.js,NotFound,
958,myexpressgift.com,coinhive,wp-monero-miner-using-coin-hive,webminerpool,webmr.js
959,szex.city.hu,jsecoin,load.jsecoin.com,NotFound,
960,creativelifestuff.com,coinhive,coinhive.min.js,NotFound,
961,cleverwaymobile.com,coinhive,coinhive.min.js,NotFound,
962,edencity.de,coinhive,coinhive.min.js,NotFound,
963,dermasiaclinic.com,coinhive,coinhive.min.js,NotFound,
964,icccricketworldcup.com,jsecoin,load.jsecoin.com,NotFound,
965,maisons-promosud.fr,cryptloot,CRLT.Anonymous,NotFound,
966,xinyangbz.com,coinhive,coinhive.min.js,NotFound,
967,grizoo.net,coinhive,coinhive.min.js,NotFound,
968,web-browser-mining.com,jsecoin,load.jsecoin.com,NotFound,
969,eropolis.erotica.hu,jsecoin,load.jsecoin.com,NotFound,
970,cloudbizuk.com,coinhive,coinhive.min.js,NotFound,
971,szxzjm.com,deepminer,deepMiner.Anonymous,NotFound,
972,peterekrueger.com,coinhive,coinhive.min.js,NotFound,
973,xn--80aafmzgsyhc.com,browsermine,bmst.pw,NotFound,
974,facebroot.com,coinimp,_client.start,NotFound,
975,leopardgeckoforum.com,jsecoin,load.jsecoin.com,NotFound,
976,menontononline.site,coinhive,coinhive.min.js,NotFound,
977,arianealmeida.com,coinimp,_client.start,NotFound,
978,sirius2051.com,coinimp,_client.start,NotFound,
979,unigasrussia.ru,coinhive,coinhive.min.js,NotFound,
980,ramvrikshcaterers.com,coinimp,_client.start,NotFound,
981,liveschwimmen.de,coinhive,coinhive.min.js,NotFound,
982,fangkuoaviation.com,deepminer,deepMiner.Anonymous,NotFound,
983,limousine-zurich.net,coinimp,_client.start,NotFound,
984,genesissrl.com,coinimp,_client.start,NotFound,
985,xn----8sbncmgfoff4begdl4p.xn--p1ai,monerise,monerise_payment_address,NotFound,
986,afradayclinic.ir,coinimp,_client.start,NotFound,
987,mithunvijayasekar.com,coinhive,coinhive.min.js,NotFound,
988,strefatlumaczen.pl,coinhive,coinhive.min.js,NotFound,
989,info-medoc.fr,coinhive,coinhive.min.js,NotFound,
990,diegourrutia.com,coinhive,coinhive.min.js,NotFound,
991,lanchuangclub.com,deepminer,deepMiner.Anonymous,NotFound,
992,celebelek.hu,jsecoin,load.jsecoin.com,NotFound,
993,grumbleup.com,coinhive,coinhive.min.js,NotFound,
994,biszex.szex.hu,jsecoin,load.jsecoin.com,NotFound,
995,ips-auto-bg.com,coinimp,_client.start,NotFound,
996,dokumonster.de,coinhive,coinhive.min.js,NotFound,
997,livegames.de,coinhive,coinhive.min.js,NotFound,
998,menontononline.site,coinhive,coinhive.min.js,NotFound,
999,dovegreendevelopments.co.uk,authedmine,authedmine.min.js,NotFound,
1000,520000.xn--p1ai,browsermine,bmst.pw,NotFound,
1001,lakouyu.com,coinimp,_client.start,NotFound,
1002,permitdanismanlik.com,cryptloot,cryptoloot.pro,NotFound,
1003,611377.com,deepminer,deepMiner.Anonymous,NotFound,
1004,everestuniform.com,coinhive,coinhive.min.js,NotFound,
1005,kuepper.org,coinimp,_client.start,NotFound,
1006,euro-netzwerk.de,authedmine,authedmine.min.js,NotFound,
1007,amsaferosario.org.ar,webmine,webmine.cz,NotFound,
1008,labr.it,coinimp,_client.start,NotFound,
1009,uysalsogutma.com.tr,coinimp,_client.start,NotFound,
1010,frankbaxmann.de,coinhive,coinhive.min.js,NotFound,
1011,exweb.ro,authedmine,authedmine.min.js,NotFound,
1012,cerveceroscaserosmx.com,coinimp,_client.start,NotFound,
1013,hisim.ir,coinimp,_client.start,NotFound,
1014,computingschool.co.uk,coinhive,coinhive.min.js,NotFound,
1015,travisliu-photo.com,deepminer,deepMiner.Anonymous,NotFound,
1016,greglondonrecommends.com,jsecoin,load.jsecoin.com,NotFound,
1017,astyf.net,coinimp,_client.start,NotFound,
1018,chauffeurs4hire.com,coinhive,coinhive.min.js,NotFound,
1019,servicioseli.com,coinhive,coinhive.min.js,NotFound,
1020,ass1st.com,cryptloot,CRLT.Anonymous,NotFound,
1021,fruitpoker.net,jsecoin,load.jsecoin.com,NotFound,
1022,saigonstarhotel.com.vn,coinhive,coinhive.min.js,NotFound,
1023,kaibaanteedin.com,webminepool,WMP.Anonymous,NotFound,
1024,techinsolution.com,coinimp,_client.start,NotFound,
1025,scrapartestore.com.br,browsermine,bmst.pw,NotFound,
1026,bruceforme.com,deepminer,deepMiner.Anonymous,NotFound,
1027,urkanmiras.com,coinimp,_client.start,NotFound,
1028,ecaremed.cn,coinhive,coinhive.min.js,NotFound,
1029,saniaqureshi.com,coinhive,coinhive.min.js,NotFound,
1030,xn----8sbnlnybcecf0cw6eh.xn--p1ai,cryptloot,CRLT.Anonymous,NotFound,
1031,fax.co.jp,coinimp,_client.start,NotFound,
1032,sesprie.bid,coinhive,coinhive.min.js,NotFound,
1033,cadata.xyz,deepminer,deepMiner.Anonymous,NotFound,
1034,fantastikmakosh.ru,browsermine,bmst.pw,NotFound,
1035,611366.com,deepminer,deepMiner.Anonymous,NotFound,
1036,nontononlineweb.com,coinhive,coinhive.min.js,NotFound,
1037,fenghuangtv.com,deepminer,deepMiner.Anonymous,NotFound,
1038,the-law.at.ua,coinhive,coinhive.min.js,NotFound,
1039,cafechina.com.au,deepminer,deepMiner.Anonymous,NotFound,
1040,reflexologie.nicolasc.fr,authedmine,authedmine.min.js,NotFound,
1041,buckhorn.press,browsermine,bmst.pw,NotFound,
1042,luckycom.it,cryptloot,CRLT.Anonymous,NotFound,
1043,fraggo.com,jsecoin,load.jsecoin.com,NotFound,
1044,kaizen-vpn.top,authedmine,authedmine.min.js,NotFound,
1045,gyeat.com,deepminer,deepMiner.Anonymous,NotFound,
1046,bse-canon.com,coinhive,coinhive.min.js,NotFound,
1047,fyka.com.br,coinhive,coinhive.min.js,NotFound,
1048,moto-vroom.com,jsecoin,load.jsecoin.com,NotFound,
1049,topvesti.info,coinhive,coinhive.min.js,NotFound,
1050,bishangari.com,coinhive,coinhive.min.js,NotFound,
1051,hibiznes.ru,coinimp,_client.start,NotFound,
1052,hzknp.com,jsecoin,load.jsecoin.com,NotFound,
1053,trooids.com,coinhive,coinhive.min.js,NotFound,
1054,anhuco.com,cryptloot,CRLT.Anonymous,NotFound,
1055,steamboattravelcompany.com,authedmine,simple-ui.min.js,NotFound,
1056,twindai.cn,deepminer,deepMiner.Anonymous,NotFound,
1057,shivkalapvtltd.com,coinimp,_client.start,NotFound,
1058,topbullets.news,coinhive,coinhive.min.js,NotFound,
1059,jigsawsx.com,coinimp,_client.start,NotFound,
1060,mam24.pl,coinhive,coinhive.min.js,NotFound,
1061,fandp-events.com,coinhive,coinhive.min.js,NotFound,
1062,hyperdeathbabies.com,coinhive,coinhive.min.js,NotFound,
1063,gruposeei.com,coinhive,coinhive.min.js,NotFound,
1064,munnman.com,coinimp,_client.start,NotFound,
1065,gandico.com,coinimp,_client.start,NotFound,
1066,reddepay.com,deepminer,deepMiner.Anonymous,NotFound,
1067,mybabyavatar.com,nerohut,nerohut.com/srv,NotFound,
1068,rotaryindiahumanityheroawards.org,authedmine,authedmine.min.js,NotFound,
1069,huqinqin.top,deepminer,deepMiner.Anonymous,NotFound,
1070,sc7.perm.ru,coinhive,coinhive.min.js,NotFound,
1071,asianeatery.net,coinhive,coinhive.min.js,NotFound,
1072,4thwar.com,coinhive,coinhive.min.js,NotFound,
1073,coco-fleur.net,coinimp,_client.start,NotFound,
1074,villamargheritasrl.it,coinimp,_client.start,NotFound,
1075,imc-consult.de,coinhive,coinhive.min.js,NotFound,
1076,gyrosys.hu,jsecoin,load.jsecoin.com,NotFound,
1077,kristian-kramer.com,webminepool,WMP.Anonymous,NotFound,
1078,szexrandi.szex.hu,jsecoin,load.jsecoin.com,NotFound,
1079,schutzecipo.hu,coinimp,_client.start,NotFound,
1080,interstake.com,cryptloot,CRLT.Anonymous,NotFound,
1081,annamariehendriks.com,coinhive,coinhive.min.js,NotFound,
1082,paris2024olympic.fr,coinhive,coinhive.min.js,authedmine,simple-ui.min.js
1083,baseltourstravel.com,coinhive,coinhive.min.js,NotFound,
1084,vinbergets.se,coinimp,_client.start,NotFound,
1085,guachedai.com,deepminer,deepMiner.Anonymous,NotFound,
1086,libyan-sub-anime.blogspot.com,authedmine,simple-ui.min.js,NotFound,
1087,ic-cool.ru,coinhive,coinhive.min.js,NotFound,
1088,guoche.net,deepminer,deepMiner.Anonymous,NotFound,
1089,pousadaalecrimdocampo.com.br,coinhive,coinhive.min.js,NotFound,
1090,serveur-express.fr,jsecoin,load.jsecoin.com,NotFound,
1091,firetalks.com,coinhive,coinhive.min.js,NotFound,
1092,gestion-des-ressources-humaines.fr,jsecoin,load.jsecoin.com,NotFound,
1093,pnrfabrics.com,coinimp,_client.start,NotFound,
1094,mariecruz14.com,coinhive,coinhive.min.js,NotFound,
1095,e-gjimnazicambridge.com,coinhive,coinhive.min.js,NotFound,
1096,iddo24.ru,browsermine,bmst.pw,NotFound,
1097,hnsensheng.com,deepminer,deepMiner.Anonymous,NotFound,
1098,krdesign.com.mx,coinhive,coinhive.min.js,NotFound,
1099,tif.uad.ac.id,coinimp,_client.start,NotFound,
1100,dbaproducts.co.uk,coinhive,coinhive.min.js,NotFound,
1101,anadihotel.com,deepminer,deepMiner.Anonymous,NotFound,
1102,polenproje.com,coinimp,_client.start,NotFound,
1103,your-gym.biz,coinimp,_client.start,NotFound,
1104,altenconsultants.com,authedmine,authedmine.min.js,NotFound,
1105,flyatlas.com,coinhive,coinhive.min.js,NotFound,
1106,qixia.tv,deepminer,deepMiner.Anonymous,NotFound,
1107,cvcholic.sk,coinimp,_client.start,NotFound,
1108,iznotest.info,deepminer,deepMiner.Init,NotFound,
1109,girlgoesbad.com,jsecoin,load.jsecoin.com,NotFound,
1110,teasamosa.com,coinhive,coinhive.min.js,NotFound,
1111,mak-viz.com,coinhive,coinhive.min.js,NotFound,
1112,idleminer.net,jsecoin,load.jsecoin.com,NotFound,
1113,ymtms.cn,deepminer,deepMiner.Anonymous,NotFound,
1114,amadorsolarpower.com,coinimp,_client.start,NotFound,
1115,topsellbottombuy.com,coinhive,coinhive.min.js,NotFound,
1116,466011.com,deepminer,deepMiner.Anonymous,NotFound,
1117,ychjz.cn,deepminer,deepMiner.Anonymous,NotFound,
1118,nevernot.me,authedmine,simple-ui.min.js,NotFound,
1119,pomocprawnicza.eu,coinhive,coinhive.min.js,NotFound,
1120,legiongc.com,jsecoin,load.jsecoin.com,NotFound,
1121,gradjanskipokret.com.ba,coinimp,_client.start,coinhive,coinhive.min.js
1122,uwasports.com,coinhive,coinhive.min.js,NotFound,
1123,lawyersinlosangeles.net,coinhive,coinhive.min.js,NotFound,
1124,gentroyal.com,coinimp,_client.start,NotFound,
1125,stocktheboat.com,cryptloot,CRLT.Anonymous,NotFound,
1126,poptheculture.co.za,coinhive,coinhive.min.js,NotFound,
1127,kloke.co.uk,coinimp,_client.start,NotFound,
1128,enggimn8.ru,cryptloot,CRLT.Anonymous,NotFound,
1129,bmg-led.com,deepminer,deepMiner.Anonymous,NotFound,
1130,993789.com,deepminer,deepMiner.Anonymous,NotFound,
1131,tandtravel.com,coinhive,coinhive.min.js,NotFound,
1132,graminakhadyasurakhyatrust.org,coinimp,_client.start,NotFound,
1133,unicia.co,coinhive,coinhive.min.js,NotFound,
1134,onthe.za.net,coinhive,coinhive.min.js,NotFound,
1135,iclteaworld.com,coinhive,coinhive.min.js,NotFound,
1136,slovakiastone.sk,coinhive,coinhive.min.js,NotFound,
1137,felmich.com,coinhive,coinhive.min.js,NotFound,
1138,esoterismobrujosanador.com,coinimp,_client.start,NotFound,
1139,acuo.cz,coinhive,coinhive.min.js,NotFound,
1140,ensaiodeorquestra.com,jsecoin,load.jsecoin.com,NotFound,
1141,twantee.com,coinhive,coinhive.min.js,authedmine,simple-ui.min.js
1142,72-photo.ru,monerise,monerise_payment_address,NotFound,
1143,biomedchita.ru,jsecoin,load.jsecoin.com,NotFound,
1144,bellofamilychiropractic.com,coinimp,_client.start,NotFound,
1145,dark-2web.ru,browsermine,bmst.pw,NotFound,
1146,sadan.info,authedmine,simple-ui.min.js,NotFound,
1147,massage.nnov.ru,coinhive,coinhive.min.js,NotFound,
1148,kickboksfethiye.com,coinimp,_client.start,NotFound,
1149,lopezmontoya.com,coinimp,_client.start,NotFound,
1150,dailydenledhc.net,coinimp,_client.start,NotFound,
1151,twyfordrealestate.com,coinhive,coinhive.min.js,NotFound,
1152,step-shina.ru,coinimp,_client.start,NotFound,
1153,arc-en-ciel-rdc.com,coinhive,coinhive.min.js,NotFound,
1154,ilse.heimat.eu,coinhive,coinhive.min.js,NotFound,
1155,gov2biz.com,coinimp,_client.start,NotFound,
1156,dk42.ru,coinhive,coinhive.min.js,NotFound,
1157,antares-tricase.com,monerise,monerise_payment_address,NotFound,
1158,stryko.net,coinhive,coinhive.min.js,NotFound,
1159,railvision.nl,coinhive,coinhive.min.js,NotFound,
1160,naphtalina.com.br,coinhive,coinhive.min.js,NotFound,
1161,bnryzombie.com,coinhive,coinhive.min.js,NotFound,
1162,polefreakchampionship.com,coinhive,coinhive.min.js,NotFound,
1163,littleracoon.ru,coinhive,coinhive.min.js,NotFound,
1164,amsterdamda.com,jsecoin,load.jsecoin.com,NotFound,
1165,aag.ir,coinimp,_client.start,NotFound,
1166,gicbiz.com,coinhave,coin-have.com,NotFound,
1167,litecointimer.blogspot.com,jsecoin,load.jsecoin.com,NotFound,
1168,tomaschko.net,authedmine,simple-ui.min.js,NotFound,
1169,gansta-paradise.com,coinimp,_client.start,NotFound,
1170,grafart.waw.pl,coinhive,coinhive.min.js,NotFound,
1171,superior-computer.com,coinhive,coinhive.min.js,NotFound,
1172,hinus.org,coinhive,coinhive.min.js,NotFound,
1173,juliusgoh.life,coinhive,coinhive.min.js,NotFound,
1174,nontonfilmdewasa.site,coinhive,coinhive.min.js,NotFound,
1175,reallylearnguitar.com,coinimp,_client.start,NotFound,
1176,nasha-russia.at.ua,coinhive,coinhive.min.js,NotFound,
1177,taotaoscooterparts.com,coinhive,coinhive.min.js,NotFound,
1178,mirkg.ru,monerise,monerise_payment_address,NotFound,
1179,qltyctrl.com,coinhive,coinhive.min.js,NotFound,
1180,luluflix.net,coinimp,_client.start,NotFound,
1181,tkmax.cz,authedmine,simple-ui.min.js,NotFound,
1182,arturoarenas.com,coinhive,coinhive.min.js,NotFound,
1183,kkrygoeshemp.com,jsecoin,load.jsecoin.com,NotFound,
1184,sodeistvie-72.ru,monerise,monerise_payment_address,NotFound,
1185,olympiad.ge,coinhive,coinhive.min.js,NotFound,
1186,jocuribune.ro,coinimp,_client.start,NotFound,
1187,balzers.pl,coinhive,coinhive.min.js,NotFound,
1188,ballardtruck.com,coinhive,coinhive.min.js,NotFound,
1189,cyberart.fun,coinimp,_client.start,NotFound,
1190,onurmimarlik.com.tr,webminepool,WMP.Anonymous,NotFound,
1191,premalen.com,coinhive,coinhive.min.js,NotFound,
1192,cryptodownlines.com,jsecoin,load.jsecoin.com,NotFound,
1193,emmy.com.tw,coinimp,_client.start,NotFound,
1194,pawansecurity.com,coinhive,coinhive.min.js,NotFound,
1195,etherealvisions.us,authedmine,authedmine.min.js,NotFound,
1196,xn--92c2aeab5dwab2d4adekf6y2e.com,cryptloot,CRLT.Anonymous,NotFound,
1197,anandanamah.com,coinimp,_client.start,NotFound,
1198,ek-svet.ru,cryptloot,CRLT.Anonymous,NotFound,
1199,php-include.ru,coinhive,coinhive.min.js,NotFound,
1200,expertsecurity.at,coinhive,coinhive.min.js,authedmine,authedmine.min.js
1201,nirdga.me,coinhive,coinhive.min.js,NotFound,
1202,longlivethe70s.com,coinhive,coinhive.min.js,NotFound,
1203,solutiontown.com.tw,coinimp,_client.start,NotFound,
1204,homa.ir,coinimp,_client.start,NotFound,
1205,lcldlys.com,deepminer,deepMiner.Anonymous,NotFound,
1206,ubuntututorials.com,coinimp,_client.start,NotFound,
1207,claraoffaly.ie,coinhive,coinhive.min.js,NotFound,
1208,dispomail.eu,coinhive,coinhive.min.js,NotFound,
1209,avto888.com,coinimp,_client.start,NotFound,
1210,yj0.se,coinimp,_client.start,NotFound,
1211,gtr1688.com,deepminer,deepMiner.Anonymous,NotFound,
1212,hack-ddos.ru,browsermine,bmst.pw,NotFound,
1213,mates.lt,coinhive,coinhive.min.js,NotFound,
1214,theislamicemailcircle.com,coinhive,coinhive.min.js,NotFound,
1215,smartveneto.it,coinhive,coinhive.min.js,NotFound,
1216,rayon-noviy-svet.ru,coinhive,coinhive.min.js,NotFound,
1217,lawrencelapin.com,coinimp,_client.start,NotFound,
1218,zhsk-34.ru,monerise,monerise_payment_address,NotFound,
1219,skriptomaniya.ru,jsecoin,load.jsecoin.com,NotFound,
1220,nouveau-art.ru,browsermine,bmst.pw,NotFound,
1221,elahiestate.com,coinhive,coinhive.min.js,NotFound,
1222,links-index.de,authedmine,authedmine.min.js,NotFound,
1223,proimportbrasil.com.br,coinhive,coinhive.min.js,NotFound,
1224,raumebel.com,cryptloot,CRLT.Anonymous,NotFound,
1225,perpetualsec.com,coinhive,coinhive.min.js,NotFound,
1226,wikiforschool.com,coinimp,_client.start,NotFound,
1227,xn--80akxeedebegh.xn--p1ai,cryptloot,CRLT.Anonymous,NotFound,
1228,avisoseguro.net,coinhive,coinhive.min.js,NotFound,
1229,urdutehzeb.blogspot.com,coinimp,_client.start,NotFound,
1230,youti.fr,authedmine,simple-ui.min.js,NotFound,
1231,screenshot-machen.de,coinhive,coinhive.min.js,NotFound,
1232,suzyapart.com,coinhive,coinhive.min.js,NotFound,
1233,sayojit.com,coinhive,coinhive.min.js,NotFound,
1234,increasewebvisitors.com,coinimp,_client.start,NotFound,
1235,barriovsn.com.ar,coinimp,_client.start,NotFound,
1236,cre8touch.com,coinimp,_client.start,NotFound,
1237,essaven.com,coinhive,coinhive.min.js,NotFound,
1238,akperdharmainsan.ac.id,jsecoin,load.jsecoin.com,NotFound,
1239,bulwellaerials.co.uk,coinhive,coinhive.min.js,NotFound,
1240,datacooking.com.au,coinhive,coinhive.min.js,NotFound,
1241,zoukan.pw,coinhive,coinhive.min.js,NotFound,
1242,johnypunkrock.com,jsecoin,load.jsecoin.com,NotFound,
1243,destinychiro.com,coinhive,coinhive.min.js,NotFound,
1244,tikshare.com,jsecoin,load.jsecoin.com,NotFound,
1245,icbeit.org,deepminer,deepMiner.Anonymous,NotFound,
1246,socialplus.store,coinimp,_client.start,NotFound,
1247,88335.com,deepminer,deepMiner.Anonymous,NotFound,
1248,tic-tac.in.ua,coinimp,_client.start,NotFound,
1249,eushop.se,coinhive,coinhive.min.js,NotFound,
1250,mk-ariona.ru,browsermine,bmst.pw,NotFound,
1251,ibusinessflex.com,coinhive,coinhive.min.js,NotFound,
1252,alali1.sa,coinimp,_client.start,NotFound,
1253,melegchat.hu,jsecoin,load.jsecoin.com,NotFound,
1254,realizeminds.com,coinimp,_client.start,NotFound,
1255,terrylai.net,deepminer,deepMiner.Anonymous,NotFound,
1256,wentworth-miller.org,jsecoin,load.jsecoin.com,NotFound,
1257,pharmacybenefits.us,coinhive,coinhive.min.js,NotFound,
1258,interdomus.pl,coinimp,_client.start,NotFound,
1259,abloom-logistics.org,coinimp,_client.start,NotFound,
1260,justallgamers.com,coinhive,coinhive.min.js,NotFound,
1261,cctvbarcelona.net,coinhive,coinhive.min.js,NotFound,
1262,cryptoads.space,coinimp,_client.start,NotFound,
1263,gruposolyei.com.mx,coinhive,coinhive.min.js,NotFound,
1264,tdsinspection.com,coinimp,_client.start,NotFound,
1265,antalis102030.com,coinhive,coinhive.min.js,NotFound,
1266,jk4hair.co.uk,coinhive,coinhive.min.js,NotFound,
1267,data-visualized.com,coinhive,coinhive.min.js,NotFound,
1268,refurbishedsand.com,cryptloot,CRLT.Anonymous,NotFound,
1269,dichocolo.nl,coinhive,coinhive.min.js,NotFound,
1270,gq-private.com,coinhive,coinhive.min.js,NotFound,
1271,digitalbrain.co.in,jsecoin,load.jsecoin.com,NotFound,
1272,helezonlatasima.com,coinhive,coinhive.min.js,NotFound,
1273,cri33.com,jsecoin,load.jsecoin.com,NotFound,
